Sentence #	Word	POS	Tag	
	to	P	O
	continue	V	O
	until	P	O
	all	D	O
	aches	V	B-ADR
	gone.	V	O
	hips	N	O
	and	&	O
	legs	N	O
	still	R	O
	ache	V	O
	but	&	O
	much	R	O
	more	A	O
	mobile	A	O
	now.	R	O
	0	0	O
Sentence: 74	rivaroxaban	^	B-ADR
	diary	N	O
	day	N	O
	25	$	O
	muscle	N	O
	&	&	O
	back	R	O
	pains	V	O
	were	V	O
	due	A	O
	to	P	O
	being	V	O
	on	P	O
	rvxbn	^	O
	for	P	O
	10	$	O
	days,	N	O
	on	P	O
	it	O	O
	+	&	O
	losartan	^	O
	for	P	O
	8	$	O
	days,	N	O
	+	&	O
	losartan	^	O
	only	R	O
	for	P	O
	4	$	O
	days	N	O
	0	0	O
Sentence: 75	@URL	@	O
	is	V	O
	my	D	O
	memory	N	O
	really	R	O
	bad	A	O
	due	A	O
	to	P	O
	900mg	V	O
	seroquel	^	O
	and	&	O
	120mg	V	O
	cymbalta	N	O
	or	&	O
	the	D	O
	bipolar	A	O
	itself?	O	O
	i'm	L	O
	not	R	B-ADR
	remembering	V	I-ADR
	conversations	N	O
	0	0	O
Sentence: 76	@URL	@	O
	@URL	@	O
	i'm	L	O
	pretty	R	O
	lucid	A	O
	in	P	O
	all	D	O
	my	D	O
	dreams,	N	O
	and	&	O
	the	D	O
	seroquel	^	O
	drowsiness	N	B-ADR
	carried	V	O
	over	P	O
	into	P	O
	the	D	O
	dream.	N	O
	lolol.	!	O
	0	0	O
Sentence: 77	i	O	O
	can	V	O
	only	R	O
	get	V	O
	about	P	O
	7-8	$	O
	hours	N	O
	of	P	O
	sleep	N	B-ADR
	on	P	I-ADR
	my	D	I-ADR
	own.	A	I-ADR
	but	&	I-ADR
	i	O	I-ADR
	got	V	I-ADR
	at	P	I-ADR
	least	A	I-ADR
	16	$	I-ADR
	hours	N	I-ADR
	with	P	O
	seroquel.	^	O
	i	O	O
	now	R	O
	see	V	O
	how	R	O
	people	N	O
	can	V	O
	get	V	O
	addicted.	A	O
	0	0	O
Sentence: 78	maybe	R	O
	cos	P	O
	of	P	O
	the	D	O
	insulin	N	O
	blocking	V	O
	effect	N	O
	of	P	O
	seroquel	^	O
	but	&	O
	i	O	O
	do	V	O
	feel	V	O
	sugar	N	B-ADR
	crashes	N	I-ADR
	when	R	O
	eat	V	O
	fast	A	O
	carbs.	N	O
	will	V	O
	feel	V	B-ADR
	ill.	L	I-ADR
	so	R	O
	avoid	V	O
	where	R	O
	poss.	A	O
	0	0	O
Sentence: 79	trazodone	^	O
	isn't	V	O
	working.	V	O
	can't	V	O
	take	V	O
	seroquel	N	O
	at	P	O
	430	$	O
	am	N	O
	or	&	O
	i	O	O
	won't	V	O
	wake	V	O
	up	T	O
	until	P	O
	after	P	O
	2	$	O
	pm.	N	O
	stuck,	V	O
	painfully	R	O
	awake.	A	B-ADR
	0	0	O
Sentence: 80	why	R	O
	do	V	O
	i	O	O
	not	R	B-ADR
	remember	V	I-ADR
	going	V	O
	to	P	O
	bed	N	O
	or	&	O
	waking	V	O
	up	T	O
	(the	D	O
	answer:	N	O
	probably	R	O
	seroquel)	A	O
	0	0	O
Sentence: 81	personally	R	O
	i	O	O
	prefer	V	O
	staying	V	B-ADR
	up	T	I-ADR
	until	P	O
	i	O	O
	get	V	O
	hallucinations,	N	O
	to	P	O
	taking	V	O
	seroquel	N	O
	to	P	O
	get	V	O
	to	P	O
	sleep,	V	B-ADR
	but	&	O
	only	R	O
	because	P	O
	it's	L	O
	more	A	O
	fun	N	O
	for	P	O
	me	O	O
	0	0	O
Sentence: 82	i	O	O
	can't	V	O
	take	V	O
	this:(	D	O
	i	O	O
	thought	V	O
	having	V	O
	seroquel	^	O
	would	V	O
	make	V	O
	it	O	O
	easier	A	O
	but	&	O
	nope.	!	O
	my	D	O
	whole	A	O
	body	N	O
	feels	V	B-ADR
	like	P	I-ADR
	i	O	I-ADR
	have	V	I-ADR
	raw	A	I-ADR
	nerve	N	I-ADR
	endings	N	I-ADR
	going	V	O
	crazy	A	O
	0	0	O
Sentence: 83	you	O	O
	don't	V	O
	know	V	O
	insomnia	^	B-ADR
	until	P	O
	you	O	O
	take	V	O
	2	$	O
	seroquel	^	O
	and	&	O
	work	N	O
	out	N	O
	at	P	O
	3am.	$	O
	0	0	O
Sentence: 84	@URL	@	O
	and	&	O
	with	P	O
	seroquel	^	O
	i	O	O
	take	V	O
	half	N	O
	of	P	O
	a	D	O
	25mg	$	O
	pill.	N	O
	and	&	O
	it	O	O
	knocks	V	O
	me	O	O
	out;	T	O
	i	O	O
	can	V	O
	sleep	V	B-ADR
	for	P	I-ADR
	12	$	I-ADR
	straight	A	I-ADR
	hours	N	I-ADR
	0	0	O
Sentence: 85	waitt..here	V	O
	it	O	O
	comes..the	V	O
	#seroquel	^	O
	is	V	O
	pulling	V	O
	me	O	O
	under..also	P	O
	i	O	O
	now	R	O
	have	V	O
	the	D	O
	sudden	N	O
	urge	N	B-ADR
	to	P	I-ADR
	procure	V	I-ADR
	food..	N	I-ADR
	#fmlimugly	#	O
	0	0	O
Sentence: 86	but	&	O
	i	O	O
	don't	V	O
	want	V	O
	to	P	O
	take	V	O
	an	D	O
	ambien	N	O
	or	&	O
	trazodone	N	O
	or	&	O
	anything	N	O
	because	P	O
	i	O	O
	dint	V	O
	wanna	V	O
	restart	V	O
	my	D	O
	dependence	N	B-ADR
	upon	P	O
	them	O	O
	0	0	O
Sentence: 87	i	O	O
	think	V	O
	it's	L	O
	bad	A	O
	i'm	L	O
	consistently	R	O
	in	P	O
	bed	N	O
	by	P	O
	9	$	O
	and	&	O
	asleep	R	B-ADR
	by	P	O
	9:15.	$	O
	#trazodone	#	O
	0	0	O
Sentence: 88	holy	A	O
	shit,	N	O
	that	P	O
	trazodone	N	O
	actually	R	O
	knocked	V	B-ADR
	me	O	I-ADR
	the	D	I-ADR
	fuck	N	I-ADR
	out	T	I-ADR
	and	&	O
	took	V	O
	me	O	O
	for	P	O
	a	D	O
	ride	N	O
	0	0	O
Sentence: 89	wide	A	O
	awake	A	B-ADR
	and	&	O
	this	O	O
	trazodone	N	O
	starting	V	O
	to	P	O
	feel	V	O
	like	P	O
	a	D	O
	sugar	N	O
	pill..	N	O
	i'd	L	O
	actually	R	O
	prefer	V	O
	to	P	O
	be	V	O
	at	P	O
	work	N	O
	right	R	O
	bout	P	O
	now.	R	O
	0	0	O
Sentence: 90	trazodone	^	O
	is	V	O
	fun	A	O
	because	P	O
	you	O	O
	get	V	O
	high,	A	B-ADR
	slowly	R	O
	fade	V	O
	into	P	O
	sleep,	N	O
	then	R	O
	wake	V	O
	up	T	O
	drunk	A	B-ADR
	as	P	O
	hell.	N	O
	0	0	O
Sentence: 91	i	O	O
	wish	V	O
	xanax	^	O
	made	V	O
	me	O	O
	tired.	A	O
	i	O	O
	also	R	O
	wish	V	O
	ambien,	N	O
	trazodone,	N	O
	lorazepam,	N	O
	lunesta,	N	O
	and	&	O
	temazepam	O	O
	did	V	O
	too.	R	O
	#tolerance	N	B-ADR
	#fml	#	O
	0	0	O
Sentence: 92	trazodone	^	O
	has	V	O
	screwed	V	O
	up	T	O
	my	D	O
	sleep	N	B-ADR
	schedule.	N	I-ADR
	its	L	O
	helping	V	O
	tho.	R	O
	0	0	O
Sentence: 93	@URL	@	O
	it	O	O
	works	V	O
	otherwise.	R	O
	my	D	O
	pcp	^	O
	started	V	O
	me	O	O
	on	P	O
	trazodone	N	O
	before.	P	O
	i	O	O
	felt	V	B-ADR
	like	P	I-ADR
	i.had	V	I-ADR
	a	D	I-ADR
	frontal	A	I-ADR
	lobotomy	N	I-ADR
	the	D	O
	following	N	O
	day	N	O
	0	0	O
Sentence: 94	my	D	O
	philly	^	O
	dr	^	O
	prescribed	V	O
	me	O	O
	trazodone,1pill	R	O
	made	V	O
	me	O	O
	so	R	O
	fkn	R	O
	sick,	A	O
	couldnt	V	O
	move	V	O
	2day.xtreme	N	O
	migraine,	N	O
	puke,	V	B-ADR
	shakes.	V	I-ADR
	any1else	N	O
	get	V	O
	that	O	O
	react?	V	O
	0	0	O
Sentence: 95	rt	~	O
	@URL:	V	O
	my	D	O
	philly	^	O
	dr	^	O
	prescribed	V	O
	me	O	O
	trazodone,1pill	R	O
	made	V	O
	me	O	O
	so	R	O
	fkn	R	O
	sick,	A	O
	couldnt	V	O
	move	V	O
	2day.xtreme	N	O
	migraine,	N	B-ADR
	puke,	V	I-ADR
	shakes.	V	O
	any1else	^	O
	à	^	O
	0	0	O
Sentence: 96	i	O	O
	went	V	O
	down	R	O
	to	P	O
	100	$	O
	mg	N	O
	of	P	O
	trazodone	N	O
	at	P	O
	night.	N	O
	the	D	O
	nightmares	N	B-ADR
	are	V	O
	gone	A	O
	but	&	O
	my	D	O
	insomnia	N	B-ADR
	got	V	O
	worse.	A	O
	0	0	O
Sentence: 97	sick	A	O
	of	P	O
	feeling	V	O
	tired.	A	B-ADR
	fed	V	O
	up	T	O
	of	P	O
	meds	N	O
	not	R	O
	working.	V	O
	loads	N	O
	to	P	O
	do	V	O
	today	N	O
	&	&	O
	no	D	O
	freaking	N	O
	motivation	N	O
	or	&	O
	energy	N	B-ADR
	#venlafaxine	#	O
	#day9	#	O
	0	0	O
Sentence: 98	11	$	O
	hours	N	O
	sleep	N	B-ADR
	and	&	O
	still	R	O
	i	O	O
	feel	V	O
	tired	A	B-ADR
	and	&	O
	dizzy	A	O
	#venlafaxine	#	O
	#day10	#	O
	0	0	O
Sentence: 99	so	P	O
	it	O	O
	seems	V	O
	that	P	O
	if	P	O
	i	O	O
	take	V	O
	#venlafaxine	N	O
	in	P	O
	am	N	O
	i	O	O
	am	V	O
	drowsy	A	B-ADR
	all	D	O
	day.	N	O
	if	P	O
	i	O	O
	take	V	O
	in	T	O
	pm	N	O
	i	O	O
	donÆt	V	B-ADR
	sleep	N	I-ADR
	well.	R	I-ADR
	go	V	O
	figure.	V	O
	#day14	#	O
	0	0	O
Sentence: 100	feel	V	B-ADR
	crap	N	I-ADR
	every	D	I-ADR
	morning.	N	I-ADR
	wake	V	O
	up	T	O
	after	P	O
	another	D	O
	restless	A	B-ADR
	night	N	I-ADR
	and	&	O
	just	R	O
	want	V	O
	to	P	O
	cry.	V	O
	#venlafaxine	#	O
	#day16	#	O
	0	0	O
Sentence: 101	i	O	O
	low	A	O
	carb	N	O
	but	&	O
	have	V	O
	just	R	O
	eaten	V	O
	my	D	O
	body	N	O
	weight	N	O
	in	P	O
	freakin	A	O
	carbs!	N	O
	i	O	O
	only	R	O
	hope	V	O
	the	D	O
	carb	N	B-ADR
	cravings	N	I-ADR
	are	V	O
	because	P	O
	iÆm	^	O
	coming	V	O
	off	T	O
	the	D	O
	#venlafaxine	^	O
	0	0	O
Sentence: 102	@URL	@	O
	i'm	L	O
	now	R	O
	on	P	O
	venlafaxine	P	O
	my	D	O
	main	A	O
	issue	N	O
	is	V	O
	the	D	O
	cataplexy	N	B-ADR
	haha	!	O
	just	R	O
	ask	V	O
	@URL	@	O
	this	O	O
	is	V	O
	the	D	O
	third	A	O
	i've	L	O
	tried.	V	O
	what	O	O
	are	V	O
	you	O	O
	on?	P	O
	0	0	O
Sentence: 103	dreamt	V	B-ADR
	i	O	O
	was	V	O
	squirting	V	O
	acid	N	O
	at	P	O
	wood	^	O
	lice	N	O
	-	,	O
	i	O	O
	woke	V	O
	screaming	V	O
	when	R	O
	they	O	O
	came	V	O
	at	P	O
	me.	O	O
	i	O	O
	do	V	O
	hope	V	O
	the	D	O
	dreams	N	O
	are	V	O
	the	D	O
	#venlafaxine	^	O
	withdrawal.	N	B-ADR
	0	0	O
Sentence: 104	@URL	@	O
	i	O	O
	tried	V	O
	that	O	O
	going	V	O
	cold	A	O
	turkey	N	O
	on	P	O
	venlafaxine	^	O
	and	&	O
	depakote	^	O
	is	V	O
	not	R	O
	a	D	O
	good	A	O
	idea	N	O
	i	O	O
	dreamt	V	B-ADR
	colours	N	I-ADR
	and	&	O
	lost	V	B-ADR
	my	D	I-ADR
	fucking	A	I-ADR
	mind	N	I-ADR
	aghh!	!	O
	0	0	O
Sentence: 105	high	A	O
	off	P	O
	tramadol	N	O
	and	&	O
	venlafaxine	V	O
	in	P	O
	school	N	O
	omg	!	O
	help	V	O
	i'm	L	O
	falling	V	B-ADR
	asleep	R	I-ADR
	here	R	O
	0	0	O
Sentence: 106	i've	L	O
	had	V	O
	a	D	O
	lovely,	A	O
	relaxing	A	O
	day,	N	O
	but	&	O
	end	V	O
	it	O	O
	weighed	V	O
	down	T	O
	by	P	O
	nonspecific	A	O
	foreboding	N	O
	and	&	O
	crushing	V	O
	sense	N	O
	of	P	O
	guilt	N	O
	#depression	#	B-ADR
	#venlafaxine	#	O
	0	0	O
Sentence: 107	holy	A	O
	shit	N	O
	no	R	O
	more	A	O
	xanax	N	O
	or	&	O
	risperidone.	N	O
	i	O	O
	will	V	O
	have	V	O
	withdrawals.	N	O
	still	R	O
	on	P	O
	viibryd	^	O
	but	&	O
	it's	L	O
	next.	A	O
	it	O	O
	makes	V	O
	me	O	O
	the	D	O
	sickest.	A	B-ADR
	0	0	O
Sentence: 108	@URL	@	O
	vyvanse	N	O
	got	V	O
	me	O	O
	up	T	O
	like	P	O
	zombies..	N	B-ADR
	xan's	G	O
	put	V	O
	me	O	O
	down,	T	O
	them	D	O
	bitches	N	O
	call	V	O
	me	O	O
	romney..	V	O
	the	D	O
	way	N	O
	i	O	O
	steady	A	O
	clown	N	O
	#txfreestyle	#	O
	#barrdout	#	O
	0	0	O
Sentence: 109	@URL	@	O
	yeah,	!	O
	i'm	L	O
	on	P	O
	vyvanse	^	O
	and	&	O
	sometimes	R	O
	i	O	O
	have	V	O
	to	P	O
	be	V	O
	reminded	V	O
	to	P	O
	eat	V	B-ADR
	because	P	I-ADR
	i	O	I-ADR
	just	R	I-ADR
	forget.	V	I-ADR
	0	0	O
Sentence: 110	vyvanse	^	O
	make	V	O
	me	O	O
	so	R	O
	hyper	A	B-ADR
	and	&	O
	creative	A	O
	and	&	O
	i	O	O
	think	V	O
	of	P	O
	so	R	O
	many	A	O
	tweets	N	O
	0	0	O
Sentence: 111	vyvanse	^	O
	=	,	O
	5	$	O
	lines	N	O
	of	P	O
	coke.	N	O
	can't.	V	B-ADR
	stop.	V	I-ADR
	moving.	V	I-ADR
	0	0	O
Sentence: 112	@URL	@	O
	i	O	O
	felt	V	B-ADR
	drugged	V	I-ADR
	on	P	O
	ritalin.	N	B-ADR
	i	O	O
	love	V	O
	vyvanse.	N	O
	i	O	O
	can't	V	O
	tell	V	O
	i'm	L	O
	on	P	O
	it	O	O
	except	V	O
	for	P	O
	feeling	V	O
	better	R	O
	and	&	O
	calmer	A	O
	and	&	O
	more	R	O
	structured	A	O
	0	0	O
Sentence: 113	when	R	O
	im	L	O
	tweaked	V	O
	off	T	O
	vyvanse	N	O
	i	O	O
	cant	V	O
	go	V	O
	into	P	O
	my	D	O
	room...cuse	N	O
	if	P	O
	i	O	O
	look	V	O
	at	P	O
	my	D	O
	shoes	N	O
	ill	L	O
	lose	V	B-ADR
	focus	N	I-ADR
	of	P	O
	everything	N	O
	and	&	O
	just	R	O
	think	V	O
	bout	P	O
	them	O	O
	0	0	O
Sentence: 114	the	D	O
	come	V	B-ADR
	down	T	I-ADR
	on	P	O
	vyvanse	^	O
	kicks	V	O
	my	D	O
	ass	N	O
	every	D	O
	time	N	O
	0	0	O
Sentence: 1	do	V	O
	u	O	O
	know	V	O
	what	O	O
	medications	N	O
	are	V	O
	r	V	O
	for	P	O
	bipolar	A	B-ADR
	depression?	N	I-ADR
	currently	R	O
	#fda	V	O
	approved	V	O
	lamotrigine	N	O
	aka	G	O
	#lamictal	#	O
	0	0	O
Sentence: 2	thought	V	O
	of	P	O
	work	N	O
	is	V	O
	overwhelming	A	O
	me	O	O
	so	R	O
	much	R	O
	i	O	O
	feel	V	B-ADR
	like	P	I-ADR
	crying	V	I-ADR
	but	&	I-ADR
	can't	V	I-ADR
	because	P	O
	olanzapine	^	O
	has	V	O
	me	O	O
	trapped	V	O
	in	P	O
	a	D	O
	zombie	N	B-ADR
	state	N	O
	#strugglewithin	#	O
	0	0	O
Sentence: 3	5hrs	R	O
	sleep	V	O
	last	A	O
	night	N	O
	but	&	O
	stayed	V	O
	awake	A	O
	today.	N	O
	lethargic	A	B-ADR
	&	&	O
	low	A	O
	still.	R	O
	in	P	O
	bed	N	O
	&	&	O
	can	V	O
	feel	V	O
	myself	O	O
	going	V	O
	hot	A	B-ADR
	&	&	I-ADR
	cold	A	I-ADR
	:(	E	O
	#venlafaxine	#	O
	#day7	#	O
	0	0	O
Sentence: 4	my	D	O
	urologist	N	O
	today	N	O
	said	V	O
	that	O	O
	trazodone	V	O
	can	V	O
	cause	V	O
	priapism.	V	O
	which	O	O
	is	V	O
	an	D	O
	erection	N	O
	lasting	V	O
	4	$	O
	hours.	N	O
	i	O	O
	will	V	O
	never	R	O
	take	V	O
	that	O	O
	sleeping	V	B-ADR
	pill	N	O
	again	R	O
	0	0	O
Sentence: 5	medical	A	O
	professionals	N	O
	on	P	O
	my	D	O
	feed...any	N	O
	thing	N	O
	i	O	O
	need	V	O
	to	P	O
	know	V	O
	about	P	O
	this	D	O
	med:	N	O
	lamotrigine.	N	O
	it's	L	O
	being	V	O
	used	V	O
	to	P	O
	treat	V	O
	bipolar	A	B-ADR
	teen.	N	O
	0	0	O
Sentence: 6	ciprofloxacin:	,	O
	how	R	O
	do	V	O
	you	O	O
	expect	V	O
	to	P	O
	sleep	V	B-ADR
	when	R	O
	your	D	O
	stomach	N	B-ADR
	is	V	I-ADR
	a	D	I-ADR
	cement	N	I-ADR
	mixer?	N	I-ADR
	0	0	O
Sentence: 7	end	N	O
	of	P	O
	day	N	O
	2	$	O
	-much	R	O
	better	A	O
	but	&	O
	still	R	O
	upping	V	O
	dosage	N	O
	-lets	V	O
	hope	V	O
	for	P	O
	more	A	O
	movement	N	O
	tomor!	N	O
	#newmeds	#	O
	#meantalhealth	#	O
	#bipolar	#	B-ADR
	#quetiapine	#	O
	0	0	O
Sentence: 8	@URL	@	O
	q	G	O
	makes	V	O
	me	O	O
	hungry.	A	B-ADR
	olanzapine	^	O
	made	V	O
	me	O	O
	want	V	B-ADR
	to	P	I-ADR
	eat	V	I-ADR
	my	D	I-ADR
	own	A	I-ADR
	arm!	N	I-ADR
	0	0	O
Sentence: 9	zyrtec,	^	O
	benadryl,	^	O
	lortab,	N	O
	etodolac,	N	O
	flexeril,	N	O
	celexa,	N	O
	trazodone,	N	O
	temazepam,	N	O
	motrin,	N	O
	&	&	O
	aspirin.	N	O
	i	O	O
	will	V	O
	either	D	O
	sleep	N	B-ADR
	or	&	O
	die.	V	O
	at	P	O
	this	D	O
	point	N	O
	idc	L	O
	0	0	O
Sentence: 10	my	D	O
	mood	N	B-ADR
	swings	N	I-ADR
	are	V	O
	getting	V	O
	worse	A	O
	and	&	O
	lamotrigine	^	O
	isn't	V	O
	helping	V	O
	at	P	O
	all.à	D	O
	0	0	O
Sentence: 11	wellbutrin,	A	O
	zyprexa,	N	O
	xanax,	N	O
	effexor,	G	O
	lamotrigine,	G	O
	valium.	N	O
	every	D	O
	day.	N	O
	i'm	L	O
	not	R	O
	even	R	O
	a	D	O
	person	N	O
	anymore.	R	O
	i'm	L	O
	a	D	O
	parody	N	B-ADR
	of	P	I-ADR
	an	D	I-ADR
	actual	A	I-ADR
	human	N	I-ADR
	being.	V	I-ADR
	0	0	O
Sentence: 12	iÆm	L	O
	going	V	O
	to	P	O
	try	V	B-ADR
	for	P	I-ADR
	sleep.	V	I-ADR
	real	A	O
	sleep.	N	O
	not	R	O
	that	D	O
	light	N	B-ADR
	bastard	N	I-ADR
	that	P	O
	#venlafaxine	^	O
	brings	V	O
	me.	O	O
	0	0	O
Sentence: 13	cannot	V	O
	decide	V	O
	whether	P	O
	to	P	O
	take	V	O
	meds	N	O
	today.	N	O
	the	D	O
	#venlafaxine	^	O
	is	V	O
	wiping	V	B-ADR
	me	O	I-ADR
	out	T	I-ADR
	like	P	O
	the	D	O
	#citalopram	^	O
	did.	V	O
	i	O	O
	canÆt	V	O
	function	N	O
	on	P	O
	them.	O	O
	#day11	#	O
	0	0	O
Sentence: 14	after	P	O
	taking	V	O
	olanzapine	N	O
	i	O	O
	wake	V	O
	up	T	O
	and	&	O
	feel	V	B-ADR
	like	P	I-ADR
	i	O	I-ADR
	am	V	I-ADR
	in	P	I-ADR
	a	D	I-ADR
	straight	A	I-ADR
	jacket	N	I-ADR
	because	P	O
	my	D	O
	muscles	N	B-ADR
	feel	V	I-ADR
	stiff	A	I-ADR
	0	0	O
Sentence: 15	another	D	O
	night	N	O
	of	P	O
	ælightÆ	^	O
	sleep.	N	O
	feel	V	B-ADR
	low.	A	I-ADR
	subdued.	A	O
	sad.	A	B-ADR
	#venlafaxine	#	O
	#day12	#	O
	0	0	O
Sentence: 16	if	P	O
	i	O	O
	become	V	O
	high	A	B-ADR
	i	O	O
	will	V	O
	not	R	O
	increase	V	O
	the	D	O
	lamotrigine	N	O
	as	P	O
	this	O	O
	will	V	O
	fuel	V	O
	the	D	O
	sleep	N	B-ADR
	problems	N	I-ADR
	0	0	O
Sentence: 17	tonight	R	O
	i	O	O
	am	V	O
	taking	V	O
	my	D	O
	#venlafaxine	N	O
	in	P	O
	the	D	O
	evening	N	O
	in	P	O
	pursuit	N	O
	of	P	O
	better	A	O
	sleep	N	B-ADR
	and	&	O
	less	A	O
	tired	A	B-ADR
	daytimes.	N	I-ADR
	wish	V	O
	me	O	O
	luck.	N	O
	0	0	O
Sentence: 18	tell	V	O
	your	D	O
	doctor	N	O
	if	P	O
	you	O	O
	experiment	V	O
	suicidal	A	B-ADR
	thoughts	N	I-ADR
	after	P	O
	taking	V	O
	venlafaxine.	N	O
	wait,	V	O
	isn't	V	O
	that	P	O
	the	D	O
	reason	N	O
	why	R	O
	i	O	O
	started	V	O
	taking	V	O
	this	D	O
	shit?	N	O
	0	0	O
Sentence: 19	@URL	@	O
	@URL	@	O
	in	P	O
	my	D	O
	humble	A	O
	opinion	N	O
	the	D	O
	only	A	O
	reason	N	O
	for	P	O
	prescribing	V	O
	olanzapine	N	O
	is	V	O
	sedation.	N	B-ADR
	0	0	O
Sentence: 20	over-eaten	R	B-ADR
	again	R	O
	just	R	O
	before	P	O
	bed.	N	O
	stuffed.	V	O
	good	A	O
	chance	N	O
	i	O	O
	will	V	O
	choke	V	O
	on	P	O
	my	D	O
	own	A	O
	vomit	N	O
	during	P	O
	sleep.	N	O
	i	O	O
	blame	V	O
	#olanzapine	#	O
	#timetochange	#	O
	#bipolar	#	B-ADR
	0	0	O
Sentence: 21	@URL	@	O
	now	R	O
	that	P	O
	i'm	L	O
	on	P	O
	a	D	O
	hefty	A	O
	dose	N	O
	of	P	O
	quetiapine	^	O
	i	O	O
	usually	R	O
	sleep	V	B-ADR
	no	D	O
	problem.	N	O
	yet	R	O
	the	D	O
	anxiety	N	B-ADR
	remains.	V	O
	a	D	O
	hangover	N	O
	from	P	O
	the	D	O
	days	N	O
	when...	R	O
	0	0	O
Sentence: 22	ooooop.	^	O
	anyone	N	O
	know	V	O
	if	P	O
	amoxicillin	N	O
	and	&	O
	pregabalin	V	O
	have	V	O
	an	D	O
	interaction?	N	B-ADR
	never	R	O
	had	V	O
	one	$	O
	with	P	O
	fluoxetine	^	O
	and	&	O
	losartan...	R	O
	so	R	O
	dizzy!	A	B-ADR
	0	0	O
Sentence: 23	husband	N	O
	said	V	O
	i	O	O
	was	V	O
	a	D	O
	little	A	O
	'high'	N	B-ADR
	tonight	N	O
	so	P	O
	encouraged	V	O
	me	O	O
	to	P	O
	take	V	O
	7.5mg	$	O
	of	P	O
	olanzapine.	^	O
	now	R	O
	feel	V	O
	really	R	O
	really	R	O
	really	R	O
	sleepy,	A	B-ADR
	zzzz....	G	O
	0	0	O
Sentence: 24	@URL	@	O
	not	R	O
	getting	V	O
	any	D	O
	better	R	O
	here	R	O
	so	R	O
	dragging	V	O
	myself	O	O
	to	P	O
	gp.	^	O
	i'd	L	O
	rather	R	O
	be	V	O
	mad	A	B-ADR
	than	P	O
	comatose!	V	B-ADR
	hope	V	O
	ur	L	O
	doing	V	O
	ok	!	O
	#quetiapine	#	O
	0	0	O
Sentence: 25	@URL	@	O
	jus	R	O
	gt	V	O
	bck	V	O
	myself,	O	O
	hes	L	O
	put	V	O
	me	O	O
	on	P	O
	citalopram	^	B-ADR
	in	P	O
	addition	N	O
	2	P	O
	the	D	O
	quetiapine!	^	O
	im	L	O
	a	D	O
	bit	N	O
	worried	V	O
	as	P	O
	citalopram	^	O
	has	V	O
	made	V	O
	me	O	O
	manic	A	B-ADR
	before	P	O
	0	0	O
Sentence: 26	stop	V	O
	taking	V	O
	trazodone	N	O
	and	&	O
	call	V	O
	your	D	O
	doctor	N	O
	at	P	O
	once	R	O
	if	P	O
	you	O	O
	have	V	O
	a	D	O
	penis	N	O
	erection	N	O
	that	P	O
	is	V	O
	painful	A	O
	or	&	O
	lasts	V	O
	6	$	O
	hours	N	O
	or	&	O
	longer.my	U	O
	sleeping	V	B-ADR
	pills	N	O
	0	0	O
Sentence: 27	rp	G	O
	mcmurphy	^	O
	was	V	O
	right	R	O
	about	P	O
	the	D	O
	trazodone	N	O
	being	V	O
	my	D	O
	new	A	O
	favorite	A	O
	bed-buddy.	N	O
	rip,	V	O
	melatonin	N	B-ADR
	dreams.	N	I-ADR
	you	O	O
	were	V	O
	getting	V	O
	too	R	O
	weird	A	O
	-	,	O
	even	R	O
	for	P	O
	me.	O	O
	0	0	O
Sentence: 28	tearful	^	B-ADR
	this	D	O
	morning.	N	O
	desperately	R	O
	poor	A	B-ADR
	nights	N	I-ADR
	sleep.	N	I-ADR
	utterly	R	O
	fucked	V	O
	up	T	O
	by	P	O
	withdrawing	V	O
	so	R	O
	quickly	R	O
	from	P	O
	lamotrigine	^	O
	0	0	O
Sentence: 29	joints	N	B-ADR
	killing	V	I-ADR
	me	O	I-ADR
	now	R	O
	i	O	O
	have	V	O
	gone	V	O
	back	R	O
	up	T	O
	on	P	O
	the	D	O
	lamotrigine.	N	O
	sick	A	O
	of	P	O
	side	N	O
	effects.	N	O
	sick	A	O
	of	P	O
	meds.	N	O
	want	V	O
	my	D	O
	own	A	O
	self	N	O
	back.	R	O
	knackered	A	B-ADR
	today	N	O
	0	0	O
Sentence: 30	me:	O	O
	how	R	O
	is	V	O
	your	D	O
	depression	N	B-ADR
	now	R	O
	that	O	O
	youÆre	^	O
	on	P	O
	fluoxetine?	^	O
	pt:	N	O
	i	O	O
	donÆt	V	O
	have	V	O
	depression.	N	O
	i	O	O
	have	V	O
	fibromyalgia.	N	O
	me:	N	O
	&lt;sigh&gt;	G	O
	0	0	O
Sentence: 31	me:	O	O
	why	R	O
	have	V	O
	i	O	O
	been	V	O
	sectioned,	V	O
	what	O	O
	psychotic	A	B-ADR
	symptoms	N	O
	do	V	O
	i	O	O
	have?	V	O
	psychiatrist:	N	O
	dancing.	V	O
	i	O	O
	am	V	O
	now	R	O
	addicted	V	B-ADR
	to	P	O
	the	D	O
	antipsychotic	N	O
	olanzapine	N	O
	0	0	O
Sentence: 32	@URL	@	O
	@URL	@	O
	i've	L	O
	had	V	O
	chronic	A	O
	insomnia	N	B-ADR
	for	P	O
	as	R	O
	long	A	O
	as	P	O
	i	O	O
	can	V	O
	remember	V	O
	because	P	O
	my	D	O
	brain	N	B-ADR
	won't	V	I-ADR
	shut	V	I-ADR
	up.	T	I-ADR
	low	A	O
	dose	N	O
	of	P	O
	quetiapine...	^	O
	0	0	O
Sentence: 33	coming	V	B-ADR
	off	T	I-ADR
