Sentence #	Word	POS	NPOS	Tag	
	frost	N	NN	O
	0	0	0	O
Sentence: 48	@river__tam	@	JJ	O
	olanzapine	^	NN	O
	is	V	VBZ	O
	amazing	A	VBG	O
	srsly	R	RB	O
	,	,	,	O
	the	D	DT	O
	dreams	N	NNS	B-ADR
	are	V	VBP	O
	immense	A	JJ	O
	,	,	,	O
	no	D	DT	O
	addiction	N	NN	O
	,	,	,	O
	its	L	PRP$	O
	gorgeous	A	JJ	O
	,	,	,	O
	like	P	IN	O
	brave	A	VBP	O
	new	A	JJ	O
	world	N	NN	O
	soma	N	NN	O
	to	P	TO	O
	me	O	PRP	O
	0	0	0	O
Sentence: 49	olanzapine	^	NN	O
	is	V	VBZ	O
	supposed	A	VBN	O
	to	P	TO	O
	make	V	VB	O
	you	O	PRP	O
	a	D	DT	O
	fat	A	JJ	B-ADR
	bastard	N	NN	O
	i	O	NN	O
	got	V	VBD	O
	off	T	RP	O
	lucky	A	JJ	O
	.	,	.	O
	lithium	N	NN	O
	makes	V	VBZ	O
	my	D	PRP$	O
	hand	N	NN	B-ADR
	shake	V	NN	I-ADR
	.	,	.	O
	bipolar	A	NN	O
	or	&	CC	O
	schizo	A	NN	O
	drugs	N	NNS	O
	.	,	.	O
	0	0	0	O
Sentence: 50	@christal_l	@	NN	O
	that's	L	VBZ	O
	the	D	DT	O
	problem	N	NN	O
	with	P	IN	O
	most	A	JJS	O
	of	P	IN	O
	them	O	PRP	O
	-	,	:	O
	side	N	NN	O
	effects	N	NNS	O
	.	,	.	O
	i	O	NN	O
	was	V	VBD	O
	on	P	IN	O
	paxil	^	NN	O
	after	P	IN	O
	my	D	PRP$	O
	mom	N	NN	O
	died	V	VBD	O
	and	&	CC	O
	"	,	NNP	O
	"	,	VBP	O
	it	O	PRP	O
	"	,	VBZ	O
	"	,	NNP	O
	stopped	V	VBD	B-ADR
	working	V	VBG	I-ADR
	.	,	.	O
	fuck	V	NN	O
	that	O	IN	O
	.	,	.	O
	0	0	0	O
Sentence: 51	@jennabear32819	@	NNS	O
	have	V	VBP	O
	to	P	TO	O
	go	V	VB	O
	to	P	TO	O
	a	D	DT	O
	doc	N	NN	O
	now	R	RB	O
	to	P	TO	O
	see	V	VB	O
	why	R	WRB	O
	i'm	L	NN	O
	still	R	RB	O
	gaining	V	VBG	B-ADR
	.	,	.	O
	stupid	A	JJ	O
	paxil	^	NN	O
	made	V	VBD	O
	me	O	PRP	O
	gain	V	VB	B-ADR
	like	P	IN	I-ADR
	50	$	CD	I-ADR
	pounds	N	NNS	I-ADR
	?	,	.	O
	?	,	.	O
	and	&	CC	O
	now	R	RB	O
	i	O	RB	O
	have	V	VBP	O
	to	P	TO	O
	lose	V	VB	O
	it	O	PRP	O
	0	0	0	O
Sentence: 52	anemia	N	NN	O
	,	,	,	O
	hormones	N	NNS	O
	,	,	,	O
	depression	N	NN	O
	&	&	CC	O
	paxil	^	NN	O
	are	V	VBP	O
	totally	R	RB	O
	getting	V	VBG	O
	the	D	DT	O
	best	A	JJS	O
	of	P	IN	O
	me	O	PRP	O
	this	D	DT	O
	morning	N	NN	O
	.	,	.	O
	getting	V	VBG	B-ADR
	out	P	IN	I-ADR
	of	P	IN	I-ADR
	bed	N	NN	I-ADR
	is	V	VBZ	I-ADR
	haaard	A	RB	I-ADR
	.	,	.	O
	0	0	0	O
Sentence: 53	my	D	PRP$	O
	creativity	N	NN	B-ADR
	was	V	VBD	I-ADR
	blocked	V	VBN	I-ADR
	by	P	IN	O
	lithium	N	NN	O
	and	&	CC	O
	prozac	^	NN	O
	and	&	CC	O
	wellbutrin	A	NN	O
	and	&	CC	O
	paxil	^	NN	O
	and	&	CC	O
	zoloft	N	NN	O
	and	&	CC	O
	effexor	^	NN	O
	and	&	CC	O
	lexapro	^	NN	O
	and	&	CC	O
	cymbalta	N	NN	O
	and	&	CC	O
	abilify-	^	NN	O
	0	0	0	O
Sentence: 54	the	D	DT	O
	#zombieapocalypse	^	NN	O
	will	V	MD	O
	stem	V	VB	O
	from	P	IN	O
	paxil	^	JJ	O
	w/d	^	NN	B-ADR
	symptoms	N	NNS	O
	.	,	.	O
	mark	^	VB	O
	my	D	PRP$	O
	words	N	NNS	O
	.	,	.	O
	0	0	0	O
Sentence: 55	for	P	IN	O
	anxiety	N	NN	O
	to	P	TO	O
	penetrate	V	VB	O
	through	P	IN	O
	my	D	PRP$	O
	drowsy	A	NN	B-ADR
	haze	N	NN	I-ADR
	(a	E	NNP	O
	result	N	NN	O
	of	P	IN	O
	the	D	DT	O
	triumvirate	N	NN	O
	of	P	IN	O
	fluoxetine	^	NN	O
	,	,	,	O
	pregabalin	N	NN	O
	,	,	,	O
	amoxicillin	N	VB	O
	?	,	.	O
	)	,	)	O
	is	V	VBZ	O
	pretty	R	JJ	O
	good	A	JJ	O
	going	V	VBG	O
	.	,	.	O
	0	0	0	O
Sentence: 56	@deltrimental	@	JJ	O
	i	O	NN	O
	came	V	VBD	O
	off	T	RP	O
	pristiq	N	NN	O
	in	P	IN	O
	july	^	NN	O
	last	A	JJ	O
	year	N	NN	O
	.	,	.	O
	i	O	NN	O
	still	R	RB	O
	get	V	VB	O
	brain	N	NN	B-ADR
	zaps	V	NNS	I-ADR
	when	R	WRB	O
	tired	A	VBN	O
	.	,	.	O
	my	D	PRP$	O
	genitals	N	NNS	B-ADR
	aren�t	P	VBP	I-ADR
	numb	A	RB	I-ADR
	now	R	RB	O
	tho	R	VBZ	O
	-	,	:	O
	swings/roundabouts	N	NNS	O
	0	0	0	O
Sentence: 57	@missmazygg	@	NN	O
	anxiety	N	NN	O
	has	V	VBZ	O
	been	V	VBN	O
	so	R	RB	O
	high	A	JJ	O
	.	,	.	O
	but	&	CC	O
	yeah	!	UH	O
	,	,	,	O
	if	P	IN	O
	your	D	PRP$	O
	dosage	N	NN	O
	is	V	VBZ	O
	high	A	JJ	O
	its	L	PRP$	O
	hard	A	JJ	O
	to	P	TO	O
	come	V	VB	O
	off	T	RP	O
	.	,	.	O
	i	O	NN	O
	had	V	VBD	O
	to	P	TO	O
	detox	V	VB	B-ADR
	from	P	IN	O
	pristiq	^	JJ	O
	(its	L	NNS	O
	cousin	N	VBP	O
	drug)	N	NN	O
	0	0	0	O
Sentence: 58	anybody	N	NN	O
	get	V	VB	O
	involuntary	A	JJ	O
	facial	A	JJ	B-ADR
	spasms	N	NNS	I-ADR
	with	P	IN	O
	prozac	^	NN	O
	?	,	.	O
	mine	O	NN	O
	is	V	VBZ	O
	my	D	PRP$	O
	right	A	JJ	O
	eye	N	NN	B-ADR
	.	,	.	O
	does	V	VBZ	O
	it	O	PRP	O
	go	V	VB	O
	away	R	RB	O
	or	&	CC	O
	is	V	VBZ	O
	time	N	NN	O
	to	P	TO	O
	try	V	VB	O
	something	N	NN	O
	else	R	RB	O
	?	,	.	O
	0	0	0	O
Sentence: 59	@rbhu7_82	@	NN	O
	if	P	IN	O
	i	O	JJ	O
	don't	V	VBP	O
	take	V	VB	O
	my	D	PRP$	O
	quetiapine	N	NN	O
	i	O	NN	O
	can	V	MD	O
	stay	V	VB	O
	awake	A	VB	B-ADR
	for	P	IN	O
	days	N	NNS	O
	!	,	.	O
	0	0	0	O
Sentence: 60	new	A	JJ	O
	meds	N	NNS	O
	have	V	VBP	O
	me	O	PRP	O
	out	P	IN	B-ADR
	of	P	IN	I-ADR
	it	O	PRP	I-ADR
	.	,	.	O
	i	O	JJ	O
	want	V	VBP	O
	therapy	N	NN	O
	not	R	RB	O
	doping	V	VBG	B-ADR
	up	T	RP	I-ADR
	!	,	.	O
	i	O	NN	O
	was	V	VBD	O
	highly	R	RB	O
	functioning	V	VBG	O
	now	R	RB	O
	have	V	VBP	O
	trouble	N	NN	O
	standing	V	NN	O
	!	,	.	O
	#quetiapine	#	NN	O
	#bipolar	#	NN	O
	0	0	0	O
Sentence: 61	-9.5lbs	$	NN	B-ADR
	in	P	IN	O
	14	$	CD	O
	days	N	NNS	O
	.	,	.	O
	obvious	A	JJ	O
	now	R	RB	O
	that	O	IN	O
	i	O	NN	O
	should	V	MD	O
	have	V	VB	O
	stopped	V	VBN	O
	the	D	DT	O
	quetiapine	N	NN	O
	a	D	DT	O
	long	A	JJ	O
	long	A	JJ	O
	time	N	NN	O
	ago	R	IN	O
	before	P	IN	O
	i	O	NN	O
	got	V	VBD	O
	in	P	IN	O
	this	D	DT	O
	state	N	NN	O
	0	0	0	O
Sentence: 62	extra	A	JJ	O
	quetiapine	N	NN	O
	and	&	CC	O
	two	$	CD	O
	zopiclone	N	NN	O
	still	R	RB	O
	aren't	V	VBZ	O
	helping	V	VBG	O
	me	O	PRP	O
	sleep	V	JJ	O
	.	,	.	O
	head	N	NN	O
	full	A	JJ	O
	of	P	IN	O
	broken	V	JJ	O
	biscuits	N	NNS	O
	at	P	IN	O
	4am	$	CD	O
	with	P	IN	O
	horrid	A	JJ	B-ADR
	intrusive	A	JJ	I-ADR
	thoughts	N	NNS	I-ADR
	0	0	0	O
Sentence: 63	@iamcarrieeeeee	@	NN	O
	that's	L	VBZ	O
	what	O	WP	O
	i	O	VBZ	O
	get	V	VBP	O
	#bipolar2	#	JJ	O
	but	&	CC	O
	the	D	DT	O
	bloody	A	JJ	O
	quetiapine	N	NN	O
	made	V	VBD	O
	me	O	PRP	O
	so	R	IN	O
	bloody	R	JJ	O
	miserable	A	JJ	O
	.	,	.	O
	0	0	0	O
Sentence: 64	4am	$	CD	O
	and	&	CC	O
	the	D	DT	O
	quetiapine	^	NN	O
	has	V	VBZ	O
	failed	V	VBN	O
	to	P	TO	O
	sedate	V	VB	O
	me	O	PRP	O
	#bipolar	#	JJ	O
	#insomnia	#	NN	O
	0	0	0	O
Sentence: 65	(triggering)	V	JJ	O
	so..	R	NN	O
	.	,	.	O
	i'm	L	NN	O
	taking	V	VBG	O
	quetiapine	N	NN	O
	and	&	CC	O
	tramadol	N	JJ	O
	pre-cutting	N	NN	O
	.	,	.	O
	i'm	L	VB	O
	allergic	A	JJ	B-ADR
	to	P	TO	O
	tramadol...this	O	VB	O
	should	V	MD	O
	be	V	VB	O
	interesting	A	JJ	O
	#selfharm	#	NN	O
	0	0	0	O
Sentence: 66	all	D	DT	O
	i	O	NNS	O
	have	V	VBP	O
	done	V	VBN	O
	today	N	NN	O
	is	V	VBZ	O
	sleep	N	JJ	B-ADR
	.	,	.	O
	and	&	CC	O
	i	O	NN	O
	still	R	RB	O
	need	V	VB	O
	to	P	TO	O
	sleep	V	VB	O
	more	A	JJR	O
	.	,	.	O
	this	O	DT	O
	is	V	VBZ	O
	a	D	DT	O
	welcome	A	JJ	O
	change	N	NN	O
	.	,	.	O
	#quetiapine	#	NN	O
	0	0	0	O
Sentence: 67	toothache	N	NN	O
	.	,	.	O
	discovered	V	VBD	O
	that	O	IN	O
	somewhere	R	RB	O
	in	P	IN	O
	the	D	DT	O
	paracetamol	N	NN	O
	,	,	,	O
	codeine	N	NN	O
	,	,	,	O
	sertraline	^	JJ	O
	#quetiapine	^	NN	O
	combination	N	NN	O
	there	X	EX	O
	is	V	VBZ	O
	a	D	DT	O
	bad	A	JJ	O
	mix	N	NN	O
	.	,	.	O
	#hallucinating	V	VBG	B-ADR
	0	0	0	O
Sentence: 68	@bella_astre	@	FW	O
	quetiapine	^	NN	O
	made	V	VBD	O
	me	O	PRP	O
	eat	V	VB	O
	all	D	PDT	O
	the	D	DT	O
	sweets	N	NNS	O
	,	,	,	O
	the	D	DT	O
	sour	A	JJ	O
	ones	N	NNS	O
	seem	V	VBP	O
	to	P	TO	O
	help	V	VB	O
	with	P	IN	O
	the	D	DT	O
	dry	A	JJ	B-ADR
	mouth	N	NN	I-ADR
	0	0	0	O
Sentence: 69	@disabledmedic	@	JJ	O
	quetiapine	!	NN	O
	perhaps	R	RB	O
	gives	V	VBZ	O
	most	R	RBS	O
	dramatic	A	JJ	O
	effect	N	NN	O
	for	P	IN	O
	single	A	JJ	O
	low	A	JJ	O
	dose	N	NN	O
	.	,	.	O
	no	!	DT	O
	,	,	,	O
	pts	N	NNS	O
	are	V	VBP	O
	not	R	RB	O
	being	V	VBG	O
	lazy	A	VBN	O
	in	P	IN	O
	bed	N	NN	O
	20	$	CD	B-ADR
	hours	N	NNS	I-ADR
	a	D	DT	I-ADR
	day	N	NN	I-ADR
	,	,	,	I-ADR
	asleep	R	RB	I-ADR
	!	,	.	O
	0	0	0	O
Sentence: 70	rt	~	NN	O
	@bipolarblogger	@	NN	O
	:	~	:	O
	since	P	IN	O
	quetiapine's	Z	NNS	O
	messed	V	VBN	O
	with	P	IN	O
	my	D	PRP$	O
	prolactin	N	NN	B-ADR
	levels	N	NNS	I-ADR
	,	,	,	O
	making	V	VBG	O
	my	D	PRP$	O
	boobs	N	NN	B-ADR
	humungous	N	JJ	I-ADR
	&	&	CC	O
	my	D	PRP$	O
	bras	N	NNS	O
	so	R	RB	O
	expensive	A	JJ	O
	,	,	,	O
	i	O	JJ	O
	want	V	VBP	O
	a	D	DT	O
	lingerie�	N	NN	O
	0	0	0	O
Sentence: 71	rivaroxaban	^	JJ	O
	diary	N	JJ	O
	day	N	NN	O
	8	$	CD	O
	.	,	.	O
	left	V	VBN	O
	knee	N	NN	O
	is	V	VBZ	O
	much	R	RB	O
	better	A	RBR	O
	.	,	.	O
	right	A	JJ	O
	knee	N	NN	B-ADR
	still	R	RB	I-ADR
	painful	A	JJ	I-ADR
	.	,	.	O
	back	R	RB	B-ADR
	ache	V	NN	I-ADR
	receding	V	NN	O
	but	&	CC	O
	suspect	V	VBP	O
	it	O	PRP	O
	will	V	MD	O
	come	V	VB	O
	back	R	RB	O
	once	R	RB	O
	in	P	IN	O
	bed	N	NN	O
	.	,	.	O
	0	0	0	O
Sentence: 72	08.15	$	CD	O
	day	N	NN	O
	13	$	CD	O
	rivaroxaban	^	NN	O
	diary	N	NN	O
	.	,	.	O
	lower	A	JJR	B-ADR
	back	N	RB	I-ADR
	ache	V	NN	I-ADR
	,	,	,	O
	neck	N	NN	B-ADR
	ache	V	NN	I-ADR
	,	,	,	O
	hips	N	NNS	B-ADR
	and	&	CC	O
	knees	N	NNS	B-ADR
	ache	V	VBP	I-ADR
	,	,	,	O
	short	A	JJ	B-ADR
	of	P	IN	I-ADR
	breath	N	NN	I-ADR
	,	,	,	O
	(am	D	NNP	O
	asthmatic)	A	VBZ	O
	taken	V	VBN	O
	2paracetamol	R	CD	O
	,	,	,	O
	to	P	TO	O
	bed	N	NN	O
	.	,	.	O
	0	0	0	O
Sentence: 73	06.30	$	CD	O
	day	N	NN	O
	14	$	CD	O
	rivaroxaban	^	NN	O
	diary	N	NN	O
	.	,	.	O
	thanks	N	NNS	O
	to	P	TO	O
	paracetamol	N	VB	O
	and	&	CC	O
	hot	A	JJ	O
	water	N	NN	O
	bottle	N	NN	O
	i	O	NN	O
	had	V	VBD	O
	4	$	CD	O
	hrs	N	RB	O
	continuous	A	JJ	O
	sleep	N	NN	O
	.	,	.	O
	woke	V	VBD	O
	uo	T	JJ	O
	with	P	IN	O
	frontal	A	JJ	B-ADR
	headache	N	NN	I-ADR
	,	,	,	O
	1/2	$	CD	O
	0	0	0	O
Sentence: 74	13.24	$	CD	O
	day	N	NN	O
	15	$	CD	O
	rivaroxaban	^	NN	O
	diary	N	NN	O
	.	,	.	O
	atrocious	A	JJ	O
	backache	N	NN	B-ADR
	despite	P	IN	O
	having	V	VBG	O
	taken	V	VBN	O
	paracetamol	N	NN	O
	an	D	DT	O
	hour	N	NN	O
	ago	R	RB	O
	.	,	.	O
	gone	V	VBN	O
	back	R	RB	O
	to	P	TO	O
	bed	N	NN	O
	.	,	.	O
	0	0	0	O
Sentence: 75	21.21	$	CD	O
	day	N	NN	O
	19	$	CD	O
	rivaroxaban	^	NN	O
	diary	N	NN	O
	.	,	.	O
	decided	V	VBD	O
	to	P	TO	O
	continue	V	VB	O
	until	P	IN	O
	all	D	DT	O
	aches	V	NNS	O
	gone	V	VBN	O
	.	,	.	O
	hips	N	NNS	O
	and	&	CC	O
	legs	N	NNS	O
	still	R	RB	O
	ache	V	VBP	O
	but	&	CC	O
	much	R	RB	O
	more	A	JJR	O
	mobile	A	JJ	O
	now	R	RB	O
	.	,	.	O
	0	0	0	O
Sentence: 76	rivaroxaban	^	JJ	O
	diary	N	JJ	O
	day	N	NN	O
	25	$	CD	O
	muscle	N	NN	B-ADR
	&	&	CC	I-ADR
	back	R	NN	I-ADR
	pains	V	NNS	I-ADR
	were	V	VBD	O
	due	A	JJ	O
	to	P	TO	O
	being	V	VBG	O
	on	P	IN	O
	rvxbn	^	NN	O
	for	P	IN	O
	10	$	CD	O
	days	N	NNS	O
	,	,	,	O
	on	P	IN	O
	it	O	PRP	O
	+	&	VBZ	O
	losartan	^	NN	O
	for	P	IN	O
	8	$	CD	O
	days	N	NNS	O
	,	,	,	O
	+	&	JJ	O
	losartan	^	NN	O
	only	R	RB	O
	for	P	IN	O
	4	$	CD	O
	days	N	NNS	O
	0	0	0	O
Sentence: 77	@doctorchristian	@	NN	O
	is	V	VBZ	O
	my	D	PRP$	O
	memory	N	NN	O
	really	R	RB	O
	bad	A	JJ	O
	due	A	JJ	O
	to	P	TO	O
	900mg	V	CD	O
	seroquel	^	NN	O
	and	&	CC	O
	120mg	V	CD	O
	cymbalta	N	NN	O
	or	&	CC	O
	the	D	DT	O
	bipolar	A	JJ	O
	itself	O	PRP	O
	?	,	.	O
	i'm	L	RB	O
	not	R	RB	B-ADR
	remembering	V	VBG	I-ADR
	conversations	N	NNS	O
	0	0	0	O
Sentence: 78	@basic_chunnel	@	NNS	O
	@bromethazine	@	VBP	O
	i'm	L	JJ	O
	pretty	R	RB	O
	lucid	A	NN	O
	in	P	IN	O
	all	D	DT	O
	my	D	PRP$	O
	dreams	N	NNS	O
	,	,	,	O
	and	&	CC	O
	the	D	DT	O
	seroquel	^	NN	O
	drowsiness	N	NN	B-ADR
	carried	V	VBD	O
	over	P	IN	O
	into	P	IN	O
	the	D	DT	O
	dream	N	NN	O
	.	,	.	O
	lolol	!	NN	O
	.	,	.	O
	0	0	0	O
Sentence: 79	i	O	NN	O
	can	V	MD	O
	only	R	RB	O
	get	V	VB	O
	about	P	IN	O
	7-8	$	JJ	O
	hours	N	NNS	O
	of	P	IN	O
	sleep	N	NN	B-ADR
	on	P	IN	I-ADR
	my	D	PRP$	I-ADR
	own	A	JJ	I-ADR
	.	,	.	I-ADR
	but	&	CC	I-ADR
	i	O	JJ	I-ADR
	got	V	VBD	I-ADR
	at	P	IN	I-ADR
	least	A	JJS	I-ADR
	16	$	CD	I-ADR
	hours	N	NNS	I-ADR
	with	P	IN	O
	seroquel	^	NN	O
	.	,	.	O
	i	O	NN	O
	now	R	RB	O
	see	V	VB	O
	how	R	WRB	O
	people	N	NNS	O
	can	V	MD	O
	get	V	VB	O
	addicted	A	VBN	O
	.	,	.	O
	0	0	0	O
Sentence: 80	maybe	R	RB	O
	cos	P	NN	O
	of	P	IN	O
	the	D	DT	O
	insulin	N	NN	O
	blocking	V	VBG	O
	effect	N	NN	O
	of	P	IN	O
	seroquel	^	NN	O
	but	&	CC	O
	i	O	NN	O
	do	V	VBP	O
	feel	V	VB	O
	sugar	N	NN	B-ADR
	crashes	N	NNS	I-ADR
	when	R	WRB	O
	eat	V	NN	O
	fast	A	RB	O
	carbs	N	NN	O
	.	,	.	O
	will	V	MD	O
	feel	V	VB	B-ADR
	ill	L	RB	I-ADR
	.	,	.	O
	so	P	RB	O
	avoid	V	JJ	O
	where	R	WRB	O
	poss	A	NN	O
	.	,	.	O
	0	0	0	O
Sentence: 81	trazodone	^	NN	O
	isn't	V	NN	O
	working	V	VBG	O
	.	,	.	O
	can't	V	NNS	O
	take	V	VB	O
	seroquel	N	NN	O
	at	P	IN	O
	430	$	CD	O
	am	N	VBP	O
	or	&	CC	O
	i	O	VBP	O
	won't	V	NNS	B-ADR
	wake	V	VB	I-ADR
	up	T	RP	I-ADR
	until	P	IN	O
	after	P	IN	O
	2	$	CD	O
	pm	N	NN	O
	.	,	.	O
	stuck	V	NN	O
	,	,	,	O
	painfully	R	RB	O
	awake	A	VBP	O
	.	,	.	O
	0	0	0	O
Sentence: 82	why	R	WRB	O
	do	V	VBP	O
	i	O	VB	O
	not	R	RB	B-ADR
	remember	V	VB	I-ADR
	going	V	VBG	O
	to	P	TO	O
	bed	N	VB	O
	or	&	CC	O
	waking	V	VBG	O
	up	T	RP	O
	(the	D	JJ	O
	answer	N	NN	O
	:	,	:	O
	probably	R	RB	O
	seroquel)	^	NN	O
	0	0	0	O
Sentence: 83	personally	R	RB	O
	i	O	JJ	O
	prefer	V	VBP	O
	staying	V	VBG	O
	up	T	RP	O
	until	P	IN	O
	i	O	JJ	O
	get	V	VBP	O
	hallucinations	N	NNS	O
	,	,	,	O
	to	P	TO	O
	taking	V	VBG	O
	seroquel	N	NN	O
	to	P	TO	O
	get	V	VB	O
	to	P	TO	O
	sleep	V	VB	O
	,	,	,	O
	but	&	CC	O
	only	R	RB	O
	because	P	IN	O
	it's	L	NN	O
	more	A	RBR	O
	fun	N	NN	O
	for	P	IN	O
	me	O	PRP	O
	0	0	0	O
Sentence: 84	i	O	JJ	O
	can't	V	NNS	O
	take	V	VB	O
	this	D	DT	O
	:	,	:	O
	(	,	(	O
	i	O	VB	O
	thought	V	VBN	O
	having	V	VBG	O
	seroquel	^	NN	O
	would	V	MD	O
	make	V	VB	O
	it	O	PRP	O
	easier	A	JJR	O
	but	&	CC	O
	nope	!	NN	O
	.	,	.	O
	my	D	PRP$	O
	whole	A	JJ	O
	body	N	NN	O
	feels	V	NNS	B-ADR
	like	P	IN	I-ADR
	i	O	NNS	I-ADR
	have	V	VBP	I-ADR
	raw	A	VBN	I-ADR
	nerve	N	NN	I-ADR
	endings	N	NNS	I-ADR
	going	V	VBG	O
	crazy	A	JJ	O
	0	0	0	O
Sentence: 85	you	O	PRP	O
	don't	V	VBP	O
	know	V	VB	O
	insomnia	^	NN	O
	until	P	IN	O
	you	O	PRP	O
	take	V	VBP	O
	2	$	CD	O
	seroquel	^	NN	O
	and	&	CC	O
	work	N	NN	O
	out	N	RB	O
	at	P	IN	O
	3am	$	CD	O
	.	,	.	O
	0	0	0	O
Sentence: 86	@suedoelawyer	@	NN	O
	and	&	CC	O
	with	P	IN	O
	seroquel	^	NN	O
	i	O	NNS	O
	take	V	VBP	O
	half	N	NN	O
	of	P	IN	O
	a	D	DT	O
	25mg	$	CD	O
	pill	N	NN	O
	.	,	.	O
	and	&	CC	O
	it	O	PRP	O
	knocks	V	VBZ	O
	me	O	PRP	O
	out;	T	IN	O
	i	O	NN	O
	can	V	MD	O
	sleep	V	VB	B-ADR
	for	P	IN	I-ADR
	12	$	CD	I-ADR
	straight	A	JJ	I-ADR
	hours	N	NNS	I-ADR
	0	0	0	O
Sentence: 87	waitt..here	V	WRB	O
	it	O	PRP	O
	comes..the	V	VBZ	O
	#seroquel	^	NN	O
	is	V	VBZ	O
	pulling	V	VBG	O
	me	O	PRP	O
	under..also	P	JJ	O
	i	O	RB	O
	now	R	RB	O
	have	V	VBP	O
	the	D	DT	O
	sudden	N	JJ	O
	urge	N	NN	B-ADR
	to	P	TO	I-ADR
	procure	V	VB	I-ADR
	food.	N	NN	I-ADR
	.	,	.	O
	#fmlimugly	#	RB	O
	0	0	0	O
Sentence: 88	but	&	CC	O
	i	O	VBP	O
	don't	V	VBP	O
	want	V	VBP	O
	to	P	TO	O
	take	V	VB	O
	an	D	DT	O
	ambien	N	NN	O
	or	&	CC	O
	trazodone	N	NN	O
	or	&	CC	O
	anything	N	NN	O
	because	P	IN	O
	i	O	JJ	O
	dint	V	NN	O
	wanna	V	NN	O
	restart	V	VB	O
	my	D	PRP$	O
	dependence	N	NN	B-ADR
	upon	P	IN	O
	them	O	PRP	O
	0	0	0	O
Sentence: 89	i	O	NN	O
	think	V	VBP	O
	it's	L	JJ	O
	bad	A	JJ	O
	i'm	L	NN	O
	consistently	R	RB	O
	in	P	IN	O
	bed	N	NN	O
	by	P	IN	O
	9	$	CD	O
	and	&	CC	O
	asleep	R	RB	B-ADR
	by	P	IN	O
	9	$	CD	O
	:	,	:	O
	15	$	CD	O
	.	,	.	O
	#trazodone	#	NN	O
	0	0	0	O
Sentence: 90	holy	A	NN	O
	shit	N	NN	O
	,	,	,	O
	that	O	IN	O
	trazodone	V	NN	O
	actually	R	RB	O
	knocked	V	VBD	B-ADR
	me	O	PRP	I-ADR
	the	D	DT	I-ADR
	fuck	N	NN	I-ADR
	out	T	IN	I-ADR
	and	&	CC	O
	took	V	VBD	O
	me	O	PRP	O
	for	P	IN	O
	a	D	DT	O
	ride	N	NN	O
	0	0	0	O
Sentence: 91	wide	A	JJ	O
	awake	A	NN	O
	and	&	CC	O
	this	O	DT	O
	trazodone	N	NN	O
	starting	V	VBG	O
	to	P	TO	O
	feel	V	VB	O
	like	P	IN	O
	a	D	DT	O
	sugar	N	NN	O
	pill.	N	NN	O
	.	,	.	O
	i'd	L	VB	O
	actually	R	RB	O
	prefer	V	VB	O
	to	P	TO	O
	be	V	VB	O
	at	P	IN	O
	work	N	NN	O
	right	R	RB	O
	bout	P	RB	O
	now	R	RB	O
	.	,	.	O
	0	0	0	O
Sentence: 92	trazodone	^	NN	O
	is	V	VBZ	O
	fun	A	RB	O
	because	P	IN	O
	you	O	PRP	O
	get	V	VBP	O
	high	A	JJ	B-ADR
	,	,	,	O
	slowly	R	RB	O
	fade	V	VBN	O
	into	P	IN	O
	sleep	N	NN	O
	,	,	,	O
	then	R	RB	O
	wake	V	VB	O
	up	T	RP	O
	drunk	A	NN	B-ADR
	as	P	IN	O
	hell	N	NN	O
	.	,	.	O
	0	0	0	O
Sentence: 93	i	O	JJ	O
	wish	V	JJ	O
	xanax	^	NN	O
	made	V	VBD	O
	me	O	PRP	O
	tired	A	JJ	O
	.	,	.	O
	i	O	NN	O
	also	R	RB	O
	wish	V	JJ	O
	ambien	^	NN	O
	,	,	,	O
	trazodone	N	NN	O
	,	,	,	O
	lorazepam	N	NN	O
	,	,	,	O
	lunesta	N	NN	O
	,	,	,	O
	and	&	CC	O
	temazepam	O	NN	O
	did	V	VBD	O
	too	R	RB	O
	.	,	.	O
	#tolerance	N	NN	B-ADR
	#fml	#	NN	O
	0	0	0	O
Sentence: 94	trazodone	^	NN	O
	has	V	VBZ	O
	screwed	V	VBN	O
	up	T	RP	O
	my	D	PRP$	O
	sleep	N	JJ	B-ADR
	schedule	N	NN	I-ADR
	.	,	.	O
	its	L	PRP$	O
	helping	V	VBG	O
	tho	R	NN	O
	.	,	.	O
	0	0	0	O
Sentence: 95	@nighttraumadoc	@	IN	O
	it	O	PRP	O
	works	V	VBZ	O
	otherwise	R	RB	O
	.	,	.	O
	my	D	PRP$	O
	pcp	^	NN	O
	started	V	VBD	O
	me	O	PRP	O
	on	P	IN	O
	trazodone	^	NN	O
	before	P	IN	O
	.	,	.	O
	i	O	NN	O
	felt	V	VBD	B-ADR
	like	P	IN	I-ADR
	i.had	V	FW	I-ADR
	a	D	DT	I-ADR
	frontal	A	JJ	I-ADR
	lobotomy	N	NN	I-ADR
	the	D	DT	O
	following	N	JJ	O
	day	N	NN	O
	0	0	0	O
Sentence: 96	my	D	PRP$	O
	philly	^	RB	O
	dr	^	JJ	O
	prescribed	V	IN	O
	me	O	PRP	O
	trazodone	R	NN	O
	,	,	,	O
	1pill	$	CD	O
	made	V	VBD	O
	me	O	PRP	O
	so	R	IN	O
	fkn	R	JJ	O
	sick	A	NN	B-ADR
	,	,	,	O
	couldnt	V	JJ	B-ADR
	move	V	NN	I-ADR
	2day.xtreme	N	CD	O
	migraine	N	NN	B-ADR
	,	,	,	O
	puke	V	NN	B-ADR
