Sentence #	Word	NPOS	Tag	
	a	DT	O
	work	NN	O
	call	NN	O
	in	IN	O
	about	IN	O
	45	CD	O
	minutes	NNS	O
	.	.	O
	perfect	JJ	O
	combination	NN	O
	.	.	O
	0	0	O
Sentence: 283	whoah	NNS	O
	so	RB	O
	dizzing	VBG	B-ADR
	.	.	O
	damn	NN	O
	tamazapam	SYM	O
	-	:	O
	shld	NN	O
	probably	RB	O
	wap	VBD	O
	back	RB	O
	to	TO	O
	quetiapine	VB	O
	if	IN	O
	this	DT	O
	keeps	VBZ	O
	up	RP	O
	!	.	O
	but	CC	O
	it	PRP	O
	makes	VBZ	O
	me	PRP	O
	feel	VB	B-ADR
	so	RB	I-ADR
	ick	JJ	I-ADR
	!	.	O
	0	0	O
Sentence: 284	#quetiapine	NN	O
	is	VBZ	O
	not	RB	O
	doing	VBG	O
	me	PRP	O
	any	DT	O
	favors	NNS	O
	#ifeelsick	VBP	B-ADR
	0	0	O
Sentence: 285	@cheer_bear13	NN	O
	am	VBP	O
	on	IN	O
	300mg	CD	O
	quetiapine	NN	O
	.	.	O
	mainly	RB	O
	tiredness	IN	B-ADR
	it	PRP	O
	causes	VBZ	O
	with	IN	O
	me	PRP	O
	.	.	O
	0	0	O
Sentence: 286	@mewtopia	NN	O
	...face.	NN	O
	and	CC	O
	quetiapine	NN	O
	slightly	RB	O
	increases	VBZ	O
	sun	JJ	B-ADR
	sensitivity	NN	I-ADR
	too	RB	O
	.	.	O
	0	0	O
Sentence: 287	i	NN	O
	hate	VBP	O
	my	PRP$	O
	new	JJ	O
	medication	NN	O
	.	.	O
	it	PRP	O
	makes	VBZ	O
	me	PRP	O
	feel	VB	O
	hungry	JJ	B-ADR
	:	:	O
	-(	JJ	O
	#quetiapine	NN	O
	0	0	O
Sentence: 288	01.10	CD	O
	day	NN	O
	13	CD	O
	rivaroxaban	NN	O
	diary	NN	O
	.	.	O
	headache	NN	B-ADR
	over	IN	O
	right	JJ	O
	side	NN	O
	of	IN	O
	head;	NN	O
	lower	RBR	O
	back	RB	B-ADR
	pain	NN	I-ADR
	.	.	O
	wrote	VBD	O
	letter	NN	O
	to	TO	O
	my	PRP$	O
	gp	NN	O
	&	CC	O
	his	PRP$	O
	colleague	NN	O
	outlining	VBG	O
	problems	NNS	O
	0	0	O
Sentence: 289	03.25	CD	O
	day	NN	O
	13	CD	O
	rivaroxaban	NN	O
	diary	NN	O
	.	.	O
	neck	CC	B-ADR
	ache	NN	I-ADR
	and	CC	O
	right	JJ	O
	shoulder	NN	B-ADR
	ache	NN	I-ADR
	.	.	O
	lower	JJR	O
	back	RB	B-ADR
	pain	NN	I-ADR
	.	.	O
	0	0	O
Sentence: 290	20.12	CD	O
	day	NN	O
	15	CD	O
	rivaroxaban	NN	O
	diary	NN	O
	.	.	O
	haven't	NN	O
	yet	RB	O
	taken	VBN	O
	today's	JJ	O
	tablet	NN	O
	.	.	O
	will	MD	O
	when	WRB	O
	i	VB	O
	eat	NN	O
	.	.	O
	still	RB	O
	intense	JJ	O
	lower	JJR	O
	back	RB	B-ADR
	pain	NN	I-ADR
	from	IN	O
	yesterday's	JJ	O
	tablet	NN	O
	.	.	O
	0	0	O
Sentence: 291	05.00	CD	O
	day	NN	O
	17	CD	O
	rivaroxaban	NN	O
	diary	NN	O
	.	.	O
	woken	VBN	O
	up	RP	O
	by	IN	O
	pain	NN	B-ADR
	in	IN	I-ADR
	neck	NN	I-ADR
	,	,	O
	hips	NNS	B-ADR
	and	CC	O
	legs	NNS	B-ADR
	.	.	O
	0	0	O
Sentence: 292	14.11	CD	O
	day	NN	O
	17	CD	O
	rivaroxaban	NN	O
	diary	NN	O
	.	.	O
	still	RB	O
	waiting	VBG	O
	for	IN	O
	doctor	NN	O
	to	TO	O
	phone	NN	O
	me	PRP	O
	"	JJ	O
	"	VBP	O
	around	IN	O
	lunchtime	JJ	O
	"	NNP	O
	"	NNP	O
	.	.	O
	taken	VBN	O
	more	RBR	O
	paracetamol	JJ	O
	to	TO	O
	dull	VB	O
	the	DT	O
	aches	NNS	B-ADR
	.	.	O
	0	0	O
Sentence: 293	21.19	CD	O
	day	NN	O
	17	CD	O
	rivaroxaban	NN	O
	diary	NN	O
	.	.	O
	aches	NNS	B-ADR
	are	VBP	O
	related	VBN	O
	to	TO	O
	pressure	NN	O
	on	IN	O
	my	PRP$	O
	body	NN	O
	,	,	O
	e.g	RB	O
	.	.	O
	if	IN	O
	sitting	VBG	O
	then	RB	O
	in	IN	O
	back	RB	O
	,	,	O
	buttoocks	NNS	O
	and	CC	O
	legs	VBZ	O
	1/2	CD	O
	0	0	O
Sentence: 294	sabril	NN	O
	was	VBD	O
	found	VBN	O
	to	TO	O
	cause	VB	O
	blindness	NN	O
	a	DT	O
	few	JJ	O
	years	NNS	O
	ago	RB	O
	#panorama	VBD	O
	0	0	O
Sentence: 295	seroquel	NN	O
	gives	VBZ	O
	me	PRP	O
	nightmares	VBZ	B-ADR
	every	DT	O
	fucking	NN	O
	night	NN	O
	but	CC	O
	i	NNS	O
	take	VBP	O
	it	PRP	O
	anyway	RB	O
	0	0	O
Sentence: 296	i	JJ	O
	don't	VBP	O
	like	IN	O
	taking	VBG	O
	seroquel	NN	O
	at	IN	O
	night	NN	O
	.	.	O
	makes	VBZ	O
	me	PRP	O
	crabby	VB	B-ADR
	the	DT	O
	whole	JJ	O
	time	NN	O
	the	DT	O
	following	JJ	O
	day	NN	O
	.	.	O
	something	NN	O
	about	IN	O
	feeling	VBG	O
	sluggish	JJ	B-ADR
	and	CC	I-ADR
	groggy	JJ	I-ADR
	.	.	O
	aargh	NN	O
	.	.	O
	0	0	O
Sentence: 297	so	RB	O
	,	,	O
	i	NN	O
	lasted	VBD	O
	16	CD	O
	days	NNS	O
	on	IN	O
	seroquel	NN	O
	.	.	O
	i	JJ	O
	couldn't	VBP	O
	handle	VB	O
	the	DT	O
	awful	JJ	O
	side	NN	O
	effects	NNS	O
	.	.	O
	constantly	RB	O
	dizzy	JJ	B-ADR
	and	CC	O
	lightheadeded	VBD	B-ADR
	&	CC	O
	a	DT	O
	myriad	NN	O
	of	IN	O
	other	JJ	O
	bad	JJ	O
	stuff	NN	O
	0	0	O
Sentence: 298	well	RB	O
	i	JJ	O
	didn't	VBP	O
	gain	VB	B-ADR
	18	CD	I-ADR
	kg	NNS	I-ADR
	in	IN	O
	24	CD	O
	hrs	NN	O
	.	.	O
	seroquel	NN	O
	gained	VBD	O
	it	PRP	O
	for	IN	O
	me	PRP	O
	over	IN	O
	8	CD	O
	months	NNS	O
	.	.	O
	ffffffffffuuuuuuu	NN	O
	0	0	O
Sentence: 299	@luckystubbs	NN	O
	i	NNS	O
	take	VBP	O
	way	NN	O
	too	RB	O
	much	JJ	O
	zoloft	NN	O
	and	CC	O
	seroquel	NN	O
	to	TO	O
	get	VB	B-ADR
	the	DT	I-ADR
	horn	NN	I-ADR
	my	PRP$	I-ADR
	life	NN	I-ADR
	is	VBZ	O
	a	DT	O
	lie	NN	O
	0	0	O
Sentence: 300	@trenchtimelow	JJ	O
	ooh	NN	O
	.	.	O
	i	NN	O
	was	VBD	O
	on	IN	O
	seroquel	NN	O
	.	.	O
	and	CC	O
	withdrawal	NN	B-ADR
	is	VBZ	O
	a	DT	O
	bitch	NN	O
	.	.	O
	i'm	NN	O
	not	RB	O
	even	RB	O
	fully	RB	O
	off	IN	O
	it	PRP	O
	yet	RB	O
	either	DT	O
	.	.	O
	0	0	O
Sentence: 301	popped	VBD	O
	a	DT	O
	seroquel	NN	O
	now	RB	O
	i'm	VBZ	O
	sleepy	NN	B-ADR
	0	0	O
Sentence: 302	have	VBP	O
	been	VBN	O
	in	IN	O
	a	DT	O
	lot	NN	O
	of	IN	O
	pain	NN	B-ADR
	all	DT	O
	day	NN	O
	though	IN	O
	and	CC	O
	i	VB	O
	feel	NN	O
	and	CC	O
	look	NN	O
	like	IN	O
	a	DT	O
	zombie	NN	B-ADR
	.	.	O
	seroquel	NN	O
	is	VBZ	O
	quite	RB	O
	an	DT	O
	annoying	JJ	O
	medication	NN	O
	,	,	O
	ugh	JJ	O
	.	.	O
	-.-	NN	O
	0	0	O
Sentence: 303	*guy	NN	O
	walks	VBZ	O
	out	IN	O
	of	IN	O
	pharmacy	NN	O
	with	IN	O
	drug	NN	O
	bag*	NNS	O
	me	PRP	O
	:	:	O
	"	VB	O
	"	VB	O
	what	WP	O
	drug	NN	O
	do	VBP	O
	you	PRP	O
	think	VB	O
	he's	NNS	O
	on	IN	O
	mom	NN	O
	?	.	O
	?	.	O
	"	JJ	O
	"	JJ	O
	mom	NN	O
	:	:	O
	"	NN	O
	"	NNP	O
	well	RB	O
	he's	RB	O
	talking	VBG	O
	to	TO	O
	himself	PRP	O
	.	.	O
	"	VB	O
	"	IN	O
	me	PRP	O
	:	:	O
	"	JJ	O
	"	NNP	O
	seroquel	NN	O
	xr	NNP	O
	"	NNP	O
	"	NN	O
	0	0	O
Sentence: 304	just	RB	O
	took	VBD	O
	seroquel	NN	O
	.	.	O
	now	RB	O
	i'm	VBP	O
	freaking	VBG	O
	out	RP	O
	that	IN	O
	i	NN	O
	will	MD	O
	end	VB	O
	up	RP	O
	sleeping	VBG	B-ADR
	15	CD	I-ADR
	hrs	NN	I-ADR
	and	CC	O
	miss	VB	O
	my	PRP$	O
	12pm	CD	O
	appt	NN	O
	tomorrow	NN	O
	0	0	O
Sentence: 305	time	NN	O
	to	TO	O
	let	VB	O
	this	DT	O
	seroquel	NN	O
	take	VB	O
	me	PRP	O
	into	IN	O
	some	DT	O
	weird	JJ	O
	dimension	NN	O
	and	CC	O
	see	VB	O
	crazy	JJ	B-ADR
	shit	NN	I-ADR
	in	IN	I-ADR
	my	PRP$	I-ADR
	dreams	NN	I-ADR
	.	.	O
	i	NN	O
	was	VBD	O
	getting	VBG	O
	shot	NN	O
	at	IN	O
	by	IN	O
	gangstas	NNS	O
	last	JJ	O
	night	NN	O
	0	0	O
Sentence: 306	i'm	NN	O
	tired	VBD	B-ADR
	of	IN	O
	being	VBG	O
	tired	VBN	O
	,	,	O
	deffinatly	RB	O
	#nap	JJ	B-ADR
	time	NN	I-ADR
	for	IN	O
	this	DT	O
	girl	NN	O
	.	.	O
	stupid	JJ	O
	#medications	NNS	O
	#paxil	VBP	O
	#trazodone	CD	O
	#seroquel	NN	O
	0	0	O
Sentence: 307	oh	UH	O
	hello	NN	O
	seroquel	JJ	O
	old	JJ	O
	friend	NN	O
	i	NN	O
	mi*passes	VBZ	B-ADR
	out	RP	I-ADR
	on	IN	O
	bed*	NN	O
	0	0	O
Sentence: 308	@annchildersmd	NN	O
	interesting	NN	O
	!	.	O
	my	PRP$	O
	experience	NN	O
	with	IN	O
	patients	NNS	O
	taking	VBG	O
	seroquel	NN	O
	is	VBZ	O
	massive	JJ	O
	weight	NN	B-ADR
	gain	NN	I-ADR
	.	.	O
	0	0	O
Sentence: 309	tell	NN	O
	you	PRP	O
	okes	VBP	O
	what	WP	O
	:	:	O
	when	WRB	O
	your	PRP$	O
	dr	NN	O
	.	.	O
	says	VBZ	O
	only	RB	O
	take	VB	O
	seroquel	NN	O
	at	IN	O
	night	NN	O
	,	,	O
	only	RB	O
	take	VB	O
	it	PRP	O
	at	IN	O
	night	NN	O
	.	.	O
	zombiness	NN	B-ADR
	galore	NN	O
	.	.	O
	0	0	O
Sentence: 310	rt	NN	O
	@da_waviest420	NN	O
	:	:	O
	@huntermoore	NN	O
	#confessionsofaratchet	NNS	O
	gave	VBD	O
	everyone	NN	O
	at	IN	O
	some	DT	O
	out	IN	O
	of	IN	O
	town	NN	O
	party	NN	O
	seroquel	NN	O
	and	CC	O
	waited	VBD	O
	till	NN	O
	they	PRP	O
	passed	VBD	O
	out	RP	O
	the�	NN	O
	0	0	O
Sentence: 311	oh	UH	O
	,	,	O
	what	WP	O
	a	DT	O
	great	JJ	O
	idea	NN	O
	watching	VBG	O
	gordan	NNS	O
	ramsay	VBP	O
	cook	NN	O
	at	IN	O
	4am	CD	O
	when	WRB	O
	i'm	NN	O
	hungry	NN	B-ADR
	from	IN	O
	my	PRP$	O
	seroquel	NN	O
	.	.	O
	0	0	O
Sentence: 312	i	NN	O
	love	VBP	O
	getting	VBG	O
	drugged	VBD	O
	up	RB	O
	in	IN	O
	the	DT	O
	institutions	NNS	O
	though	IN	O
	.	.	O
	they'd	NN	O
	give	VB	O
	me	PRP	O
	my	PRP$	O
	prescribed	JJ	O
	200mg	CD	O
	of	IN	O
	seroquel	NN	O
	and	CC	O
	2	CD	O
	capsules	NNS	O
	of	IN	O
	benadryl	NN	O
	.	.	O
	fuck	JJ	O
	yeah	NN	O
	.	.	O
	0	0	O
Sentence: 313	@brain_opera	NN	O
	i	NN	O
	had	VBD	O
	to	TO	O
	taper	VB	O
	myself	PRP	O
	down	RP	O
	.	.	O
	i	JJ	O
	think	VBP	O
	the	DT	O
	seroquel	NN	O
	gave	VBD	O
	me	PRP	O
	lasting	JJ	O
	sleep	JJ	B-ADR
	paralysis	NN	I-ADR
	.	.	O
	i've	NN	O
	had	VBD	O
	it	PRP	O
	ever	RB	O
	since	IN	O
	.	.	O
	0	0	O
Sentence: 314	i	JJ	O
	think	VBP	O
	i	VBP	O
	like	IN	O
	this	DT	O
	seroquel	NN	O
	stuff	NN	O
	.	.	O
	pity	NN	O
	i	NN	O
	have	VBP	O
	to	TO	O
	think	VB	O
	.	.	O
	0	0	O
Sentence: 315	the	DT	O
	one	CD	O
	time	NN	O
	i'm	NN	O
	glad	NN	O
	for	IN	O
	seroquel	JJ	O
	memory	NN	B-ADR
	loss	NN	I-ADR
	0	0	O
Sentence: 316	@thunderangel454	JJ	O
	meds	NNS	O
	work	VBP	O
	differently	RB	O
	for	IN	O
	each	DT	O
	person	NN	O
	.	.	O
	i	NN	O
	know	VBP	O
	seroquel	NN	O
	xr	NN	O
	was	VBD	O
	hell	NN	O
	for	IN	O
	me	PRP	O
	&	CC	O
	i	NN	O
	gained	VBD	B-ADR
	weight	RB	I-ADR
	but	CC	O
	can	MD	O
	be	VB	O
	heaven	VBN	O
	for	IN	O
	another	DT	O
	0	0	O
Sentence: 317	@cardiwithpearls	NNS	O
	enjoy	VBP	O
	:	:	O
	)	)	O
	haha	NN	O
	.	.	O
	i	NNS	O
	take	VBP	O
	it	PRP	O
	+	VBZ	O
	seroquel	JJ	O
	+	NNP	O
	klonopin	NN	O
	every	DT	O
	night	NN	O
	for	IN	O
	sleep	NN	O
	.	.	O
	it	PRP	O
	can	MD	O
	make	VB	O
	me	PRP	O
	very	RB	O
	loopy	JJ	B-ADR
	sometimes	RB	O
	!	.	O
	0	0	O
Sentence: 318	this	DT	O
	seroquel-dry-mouth	JJ	B-ADR
	thing	NN	O
	is	VBZ	O
	getting	VBG	O
	weird	JJ	O
	0	0	O
Sentence: 319	i've	RB	O
	been	VBN	O
	really	RB	O
	forgetting	VBG	O
	to	TO	O
	take	VB	O
	my	PRP$	O
	paxil	NN	O
	lately	RB	O
	but	CC	O
	if	IN	O
	i	JJ	O
	take	VBP	O
	it	PRP	O
	with	IN	O
	a	DT	O
	my	PRP$	O
	seroquel	NN	O
	it	PRP	O
	makes	VBZ	O
	my	PRP$	O
	sinuses	NNS	B-ADR
	close	RB	I-ADR
	up	IN	I-ADR
	:	:	O
	(	(	O
	0	0	O
Sentence: 320	@_katball	DT	O
	natural	JJ	O
	don't	NN	O
	work	NN	O
	for	IN	O
	me	PRP	O
	,	,	O
	try	VB	O
	300mg	CD	O
	of	IN	O
	seroquel...you'll	JJ	O
	sleep	NN	B-ADR
	for	IN	I-ADR
	days	NNS	I-ADR
	,	,	O
	i	NNS	O
	have	VBP	O
	insomnia	VBN	O
	that's	RP	O
	what	WP	O
	they	PRP	O
	give	VBP	O
	me	PRP	O
	lol	NN	O
	0	0	O
Sentence: 321	nb	NNS	O
	:	:	O
	not	RB	O
	psychotic	JJ	O
	;)	NN	O
	seroquel	NN	O
	used	VBN	O
	off-label	NN	O
	for	IN	O
	ptsd	NN	O
	.	.	O
	ctl�d	VB	O
	many	JJ	O
	sympts	NNS	O
	,	,	O
	helped	VBD	O
	sleep	VB	O
	.	.	O
	but	CC	O
	side	JJ	O
	fx	SYM	O
	-	:	O
	weight	NN	B-ADR
	gain	NN	I-ADR
	-	:	O
	caused	VBN	O
	terrible	JJ	O
	pain	NN	B-ADR
	.	.	O
	0	0	O
Sentence: 322	@gtpixie	JJ	O
	@fastingforlife	NNP	O
	u	NN	O
	took	VBD	O
	a	DT	O
	lot	NN	O
	of	IN	O
	seroquel	NN	O
	sweetie	NN	O
	.	.	O
	im	JJ	O
	sure	JJ	O
	that's	NN	O
	what	WP	O
	the	DT	O
	doctors	NNS	O
	told	VBD	O
	you	PRP	O
	too.u	VBP	O
	were	VBD	O
	on	IN	O
	a	DT	O
	ventilator	NN	O
	in	IN	O
	hospital	NN	O
	.	.	O
	0	0	O
Sentence: 323	@zbmtwo	NN	O
	i	NN	O
	was	VBD	O
	taking	VBG	O
	seroquel	NN	O
	off	IN	O
	label	NN	O
	,	,	O
	bad	JJ	O
	side	NN	O
	effects	NNS	O
	,	,	O
	stopped	VBD	O
	taking	VBG	O
	it	PRP	O
	.	.	O
	0	0	O
Sentence: 324	@kickdblcj	IN	O
	they	PRP	O
	increased	VBD	O
	my	PRP$	O
	celexa	NN	O
	.	.	O
	took	VBD	O
	me	PRP	O
	off	RP	O
	seroquel	NN	O
	because	IN	O
	it	PRP	O
	was	VBD	O
	screwing	VBG	B-ADR
	with	IN	I-ADR
	my	PRP$	I-ADR
	memory	NN	I-ADR
	.	.	O
	i	NN	O
	go	VBP	O
	back	RB	O
	in	IN	O
	two	CD	O
	weeks	NNS	O
	to	TO	O
	see	VB	O
	how	WRB	O
	its	PRP$	O
	goin	NN	O
	0	0	O
Sentence: 325	rt	JJ	O
	@bromethazine	NN	O
	:	:	O
	my	PRP$	O
	life	NN	O
	can	MD	O
	be	VB	O
	divided	VBN	O
	into	IN	O
	pre-seroquel	JJ	O
	and	CC	O
	post-seroquel	JJ	O
	epochs	NN	O
	0	0	O
Sentence: 326	i	NN	O
	had	VBD	O
	quit	NN	O
	that	IN	O
	psycho	JJ	O
	#bigpharma	NNP	O
	pill	NN	O
	cold	VBD	O
	turkey	NN	O
	.	.	O
	seroquel	JJ	O
	-	:	O
	but	CC	O
	things	NNS	O
	are	VBP	O
	so	RB	O
	fucking	JJ	O
	rough	JJ	O
	right	NN	O
	now	RB	O
	0	0	O
Sentence: 327	lucidity	NN	B-ADR
	rn	NN	O
	is	VBZ	O
	probably	RB	O
	some	DT	O
	med's	NN	O
	fault...with	JJ	O
	my	PRP$	O
	luck	NN	O
	probably	RB	O
	klonopin	NNS	O
	and	CC	O
	not	RB	O
	seroquel	VB	O
	0	0	O
Sentence: 328	@psychiatrysho	FW	O
	partly	RB	O
	true	JJ	O
	but	CC	O
	olanzapine	NN	O
	is	VBZ	O
	the	DT	O
	worst	JJS	O
	ever	RB	O
	for	IN	O
	inducing	VBG	O
	carb	JJ	B-ADR
	cravings	NNS	I-ADR
	for	IN	O
	some	DT	O
	unfortunate	JJ	O
	ppl	NN	O
	serequel	NN	O
	and	CC	O
	clozaril	VB	O
	a	DT	O
	2nd	CD	O
	0	0	O
Sentence: 329	going	VBG	O
	back	RB	O
	to	TO	O
	bed	NN	O
	for	IN	O
	a	DT	O
	nap	NN	O
	.	.	O
	seroquel	NN	O
	has	VBZ	O
	turned	VBN	O
	me	PRP	O
	into	IN	O
	a	DT	O
	zombie	NN	B-ADR
	again	RB	O
	today	NN	O
	.	.	O
	0	0	O
Sentence: 330	i	NN	O
	stopped	VBD	O
	taking	VBG	O
	my	PRP$	O
	seroquel	NN	O
	because	IN	O
	i	JJ	O
	hate	VBP	O
	it	PRP	O
	.	.	O
	i	VB	O
	can	MD	O
	barely	RB	B-ADR
	function	VB	I-ADR
	on	IN	O
	it	PRP	O
	,	,	O
	hopefully	RB	O
	my	PRP$	O
	cpn	NN	O
	&	CC	O
	psychiatrist	NN	O
	can	MD	O
	advise	VB	O
	a	DT	O
	'nicer'	NN	O
	med	VBN	O
	.	.	O
	0	0	O
Sentence: 331	@glass1ncision	NN	O
	-nods-	VB	O
	my	PRP$	O
	zombie-ness	NN	B-ADR
	when	WRB	O
	i	NN	O
	first	RB	O
	wake	VB	O
	up	RP	O
	in	IN	O
	the	DT	O
	morning	NN	O
	is	VBZ	O
	mostly	RB	O
	from	IN	O
	my	PRP$	O
	nightly	RB	O
	meds	VBZ	O
	too	RB	O
	(seroquel)	JJ	O
	.	.	O
	0	0	O
Sentence: 332	really	RB	O
	bad	JJ	O
	rls	NNS	B-ADR
	fron	VBP	O
	seroquel	NN	O
	:	:	O
	(	(	O
	0	0	O
Sentence: 333	it	PRP	O
	was	VBD	O
	6th	CD	O
	period	NN	O
	when	WRB	O
	i	NN	O
	was	VBD	O
	still	RB	O
	fucked	VBN	B-ADR
	up	RP	I-ADR
	off	IN	O
	them	PRP	O
	vicodins	VBZ	O
	&	CC	O
	seroquel	NN	O
	.	.	O
	i	JJ	O
	remember	VBP	O
	it	PRP	O
	was	VBD	O
	lunch	JJ	O
	&	CC	O
	i	NN	O
	left	VBD	O
	because	IN	O
	something	NN	O
	pissed	VBD	O
	me	PRP	O
	off	RP	O
	.	.	O
	0	0	O
Sentence: 334	@gsxr1kbusakilla	NN	O
	but	CC	O
	i	NN	O
	switched	VBD	O
	to	TO	O
	trazodone	VB	O
	...	:	O
	i	NN	O
	was	VBD	O
	doing	VBG	O
	some	DT	O
	crazy	JJ	B-ADR
	ish	NN	I-ADR
	on	IN	O
	ambien	NN	O
	smh	NN	O
	not	RB	O
	good	JJ	O
	lol	NN	O
	0	0	O
Sentence: 335	waiting	VBG	O
	on	IN	O
	the	DT	O
	trazodone	NN	O
	to	TO	O
	kick	VB	O
	in	IN	O
	.	.	O
	going	VBG	O
	shopping	VBG	O
	with	IN	O
	amanda	NN	O
	kaye	NN	O
	&	CC	O
	the	DT	O
	fam	NN	O
	tomorrow	NN	O
	!	.	O
	xd	NN	O
	0	0	O
Sentence: 336	@jamieab1	NN	O
	trazodone	NN	O
	made	VBD	O
	me	PRP	O
	extremely	RB	O
	angry	JJ	B-ADR
	and	CC	O
	i	NN	O
	was	VBD	O
	wide	JJ	O
	awake	IN	B-ADR
	all	PDT	O
	the	DT	O
	time	NN	O
	0	0	O
Sentence: 337	okay	NN	O
	trazodone	NN	O
	,	,	O
	work	VB	O
	your	PRP$	O
	magic	NNS	O
	.	.	O
	0	0	O
Sentence: 338	co-codemol	NN	O
	and	CC	O
	trazodone	NN	O
	have	VBP	O
	taken	VBN	B-ADR
	control	NN	I-ADR
	of	IN	I-ADR
	my	PRP$	I-ADR
	eyes	NNS	I-ADR
	,	,	O
	so	IN	O
	i	JJ	O
	better	JJR	O
	go	VB	O
	to	TO	O
	bed	NN	O
	,	,	O
	before	IN	O
	they	PRP	O
	switch	VBP	O
	off	IN	O
	my	PRP$	O
	legs	NNS	O
	too	RB	O
	,	,	O
	g'nite	JJ	O
	all	DT	O
	,	,	O
	stay	VB	O
	safe	JJ	O
	0	0	O
Sentence: 339	the	DT	O
	100mg	CD	O
	tabs	NNS	O
	of	IN	O
	trazodone	NN	O
	my	PRP$	O
	gp	NN	O
	prescribed	VBN	O
	are	VBP	O
	too	RB	O
	much	JJ	O
	,	,	O
	now	RB	O
	that	IN	O
	i	VBP	O
	don't	NNS	O
	take	VB	O
	them	PRP	O
	every	DT	O
	night	NN	O
	.	.	O
	still	RB	O
	zombieish	JJ	B-ADR
	after	IN	O
	an	DT	O
	hour	NN	O
	awake	NN	O
	.	.	O
	0	0	O
Sentence: 340	@droz	NN	O
	i	NNS	O
	take	VBP	O
	trazodone	NN	O
	for	IN	O
	my	PRP$	O
	#insomina	NNP	O
	&	CC	O
	still	RB	O
	have	VB	O
	a	DT	O
	hard	JJ	O
	time	NN	O
	falling	VBG	O
	asleep	JJ	O
	or	CC	O
	i	JJ	O
	end	VBP	O
	up	RP	O
	having	VBG	O
	crazy	JJ	B-ADR
	dreams	NNS	I-ADR
	that	WDT	O
	wake	VBP	O
	me	PRP	O
	up	IN	O
	!	.	O
	?	.	O
	!	.	O
	0	0	O
Sentence: 341	its	PRP$	O
	your	PRP$	O
	third	JJ	O
	visit	NN	O
	in	IN	O
	2	CD	O
	weeks	NNS	O
	for	IN	O
	priapism	NN	B-ADR
	and	CC	O
	you're	NN	O
	still	RB	O
	taking	VBG	O
	trazodone	NN	O
	@erproblem	NN	O
	0	0	O
Sentence: 342	tomorrow	NN	O
	,	,	O
	sending	VBG	O
	mummers	NNS	O
	her	PRP$	O
	mother's	JJ	O
	day	NN	O
	postcard	NN	O
	and	CC	O
	finally	RB	O
	picking	VBG	O
	up	RP	O
	my	PRP$	O
	trazodone	NN	O
	.	.	O
	0	0	O
Sentence: 343	@dilligafoxford	NN	O
	@schizophrenicgb	NN	O
	i	NN	O
	have	VBP	O
	a	DT	O
	low	JJ	O
	dose	NN	O
	of	IN	O
	trazodone	NN	O
	to	TO	O
	help	VB	O
	me	PRP	O
	sleep	JJ	O
	otherwise	RB	O
	i	VBP	O
	wouldn't	VBP	O
	especially	RB	O
	when	WRB	O
	#happymental	JJ	O
	0	0	O
Sentence: 344	@caseygrin	NN	O
	i	NN	O
	used	VBN	O
	to	TO	O
	take	VB	O
	trazodone	NN	O
	.	.	O
	made	VBN	O
	me	PRP	O
	sleep	VB	B-ADR
	for	IN	I-ADR
	dayyssss	NN	I-ADR
	0	0	O
Sentence: 345	@kyleecakes4	NN	O
	i	NN	O
	was	VBD	O
	given	VBN	O
	like	IN	O
	5mg	CD	O
	of	IN	O
	abilify	NN	O
	and	CC	O
	i	NN	O
	still	RB	O
	do	VBP	O
	not	RB	O
	recall	VB	O
	the	DT	O
	dosage	NN	O
	of	IN	O
	trazodone	NN	O
	.	.	O
	0	0	O
Sentence: 346	@adreamitstrue	JJ	O
	things	NNS	O
	like	IN	O
	mirtazipine&trazodone	NN	O
	weight	NN	B-ADR
	gain	NN	I-ADR
	isn't	VB	O
	too	RB	O
	hard	JJ	O
	to	TO	O
	mitigate.things	NNS	O
	like	IN	O
	valproate	NN	O
	substantially	RB	O
	more	JJR	O
	of	IN	O
	an	DT	O
	issue	NN	O
	0	0	O
Sentence: 347	fuck	NN	O
	you	PRP	O
	trazodone	VBP	O
	.	.	O
	i	VBP	O
	didn't	VBP	O
	want	VBP	O
	or	CC	O
	need	VBP	O
	to	TO	O
	sleep	VB	B-ADR
	for	IN	I-ADR
	11	CD	I-ADR
	hours	NNS	I-ADR
	.	.	O
	0	0	O
Sentence: 348	@baybeecarrot	NN	O
	trazodone	NN	O
	but	CC	O
	you	PRP	O
	might	MD	O
	have	VB	O
	troubles	NNS	B-ADR
	waking	VBG	I-ADR
	up	RP	I-ADR
	in	IN	O
	the	DT	O
	morning	NN	O
	.	.	O
	1/2	CD	O
	tablet	NN	O
	is	VBZ	O
	enough	JJ	O
	for	IN	O
	a	DT	O
	night	NN	O
	i	NN	O
	could	MD	O
	give	VB	O
	you	PRP	O
	10	CD	O
	for	IN	O
	10$	CD	O
	?	.	O
	0	0	O
Sentence: 349	i'm	NNS	O
	so	RB	O
	allergic	JJ	B-ADR
	to	TO	O
	trazodone	VB	O
	but	CC	O
	i	VBP	O
	haven't	VBP	O
	been	VBN	O
	taking	VBG	O
	it	PRP	O
	so	RB	O
	no	RB	O
	one	NN	O
	believes	VBZ	O
	me	PRP	O
	:	:	O
	:	:	O
	:	:	O
	---))))	NN	O
	0	0	O
Sentence: 350	@jules_clarke	NN	O
	banana	NN	O
	?	.	O
	hot	JJ	O
	milk	NN	O
	?	.	O
	and	CC	O
	randomly	RB	O
